campaign_id,campaign_type,discount_bracket,impressions,conversions,start_date,end_date
9,Referral,21-30%,2189,64,2024-03-15,2024-03-29
4,New User,1-10%,738,11,2025-02-11,2025-02-19
11,Payday,21-30%,4328,118,2024-08-02,2024-08-16
6,Category Push,0%,4934,50,2025-07-18,2025-08-01
4,New User,0%,4646,33,2025-02-11,2025-02-19
8,Festival,1-10%,2929,44,2025-03-28,2025-04-14
9,Referral,11-20%,1625,40,2024-03-15,2024-03-29
5,Festival,21-30%,3863,106,2024-02-24,2024-03-05
9,Referral,31-50%,3715,92,2024-03-15,2024-03-29
1,Clearance,21-30%,4575,105,2025-03-28,2025-04-05
7,Payday,21-30%,1041,19,2025-03-13,2025-03-31
10,Flash Sale,0%,618,11,2024-09-15,2024-10-04
11,Payday,0%,1833,19,2024-08-02,2024-08-16
6,Category Push,1-10%,1583,26,2025-07-18,2025-08-01
11,Payday,11-20%,3034,59,2024-08-02,2024-08-16
4,New User,1-10%,2750,42,2025-02-11,2025-02-19
9,Referral,1-10%,2750,46,2024-03-15,2024-03-29
5,Festival,0%,4252,41,2024-02-24,2024-03-05
11,Payday,0%,1136,5,2024-08-02,2024-08-16
5,Festival,0%,4153,56,2024-02-24,2024-03-05
7,Payday,0%,2142,23,2025-03-13,2025-03-31
8,Festival,0%,2838,16,2025-03-28,2025-04-14
9,Referral,1-10%,2873,43,2024-03-15,2024-03-29
9,Referral,21-30%,2514,63,2024-03-15,2024-03-29
9,Referral,21-30%,713,27,2024-03-15,2024-03-29
12,Flash Sale,11-20%,2672,57,2025-06-25,2025-07-04
7,Payday,1-10%,2236,22,2025-03-13,2025-03-31
11,Payday,11-20%,147,4,2024-08-02,2024-08-16
1,Clearance,0%,2603,24,2025-03-28,2025-04-05
1,Clearance,1-10%,1638,37,2025-03-28,2025-04-05
7,Payday,11-20%,3019,46,2025-03-13,2025-03-31
1,Clearance,21-30%,844,24,2025-03-28,2025-04-05
2,Referral,1-10%,3513,40,2024-09-10,2024-09-26
9,Referral,0%,2268,20,2024-03-15,2024-03-29
11,Payday,1-10%,529,9,2024-08-02,2024-08-16
11,Payday,0%,94,1,2024-08-02,2024-08-16
6,Category Push,1-10%,3926,42,2025-07-18,2025-08-01
9,Referral,1-10%,3195,57,2024-03-15,2024-03-29
11,Payday,1-10%,3079,39,2024-08-02,2024-08-16
11,Payday,11-20%,3175,64,2024-08-02,2024-08-16
1,Clearance,11-20%,1241,39,2025-03-28,2025-04-05
6,Category Push,11-20%,307,5,2025-07-18,2025-08-01
6,Category Push,1-10%,2187,27,2025-07-18,2025-08-01
4,New User,21-30%,3937,65,2025-02-11,2025-02-19
10,Flash Sale,11-20%,1240,20,2024-09-15,2024-10-04
10,Flash Sale,0%,1880,15,2024-09-15,2024-10-04
11,Payday,11-20%,3208,68,2024-08-02,2024-08-16
6,Category Push,1-10%,2945,20,2025-07-18,2025-08-01
12,Flash Sale,1-10%,4297,41,2025-06-25,2025-07-04
10,Flash Sale,0%,2994,33,2024-09-15,2024-10-04
1,Clearance,11-20%,4367,102,2025-03-28,2025-04-05
8,Festival,11-20%,3521,89,2025-03-28,2025-04-14
11,Payday,1-10%,2054,39,2024-08-02,2024-08-16
2,Referral,0%,3014,31,2024-09-10,2024-09-26
8,Festival,21-30%,1062,18,2025-03-28,2025-04-14
12,Flash Sale,1-10%,393,1,2025-06-25,2025-07-04
6,Category Push,11-20%,642,7,2025-07-18,2025-08-01
10,Flash Sale,1-10%,653,10,2024-09-15,2024-10-04
10,Flash Sale,11-20%,2641,73,2024-09-15,2024-10-04
1,Clearance,1-10%,1397,13,2025-03-28,2025-04-05
10,Flash Sale,0%,3614,30,2024-09-15,2024-10-04
2,Referral,1-10%,2043,28,2024-09-10,2024-09-26
10,Flash Sale,11-20%,2624,46,2024-09-15,2024-10-04
4,New User,21-30%,4616,114,2025-02-11,2025-02-19
1,Clearance,21-30%,3021,70,2025-03-28,2025-04-05
4,New User,1-10%,3256,54,2025-02-11,2025-02-19
1,Clearance,0%,2999,33,2025-03-28,2025-04-05
2,Referral,0%,143,1,2024-09-10,2024-09-26
12,Flash Sale,11-20%,2344,53,2025-06-25,2025-07-04
2,Referral,11-20%,2207,48,2024-09-10,2024-09-26
4,New User,0%,4721,39,2025-02-11,2025-02-19
5,Festival,21-30%,3265,59,2024-02-24,2024-03-05
10,Flash Sale,0%,3354,27,2024-09-15,2024-10-04
7,Payday,21-30%,2259,54,2025-03-13,2025-03-31
8,Festival,1-10%,1320,23,2025-03-28,2025-04-14
11,Payday,11-20%,1990,36,2024-08-02,2024-08-16
2,Referral,0%,1393,10,2024-09-10,2024-09-26
11,Payday,11-20%,198,6,2024-08-02,2024-08-16
5,Festival,21-30%,1490,26,2024-02-24,2024-03-05
3,New User,0%,3127,23,2025-05-12,2025-05-25
8,Festival,1-10%,3329,33,2025-03-28,2025-04-14
11,Payday,0%,1656,16,2024-08-02,2024-08-16
4,New User,21-30%,360,12,2025-02-11,2025-02-19
3,New User,21-30%,1807,39,2025-05-12,2025-05-25
1,Clearance,11-20%,4338,84,2025-03-28,2025-04-05
9,Referral,1-10%,976,17,2024-03-15,2024-03-29
10,Flash Sale,21-30%,1981,53,2024-09-15,2024-10-04
10,Flash Sale,1-10%,877,7,2024-09-15,2024-10-04
12,Flash Sale,0%,3086,41,2025-06-25,2025-07-04
4,New User,1-10%,4228,82,2025-02-11,2025-02-19
9,Referral,21-30%,3137,74,2024-03-15,2024-03-29
3,New User,0%,474,2,2025-05-12,2025-05-25
9,Referral,1-10%,4770,65,2024-03-15,2024-03-29
2,Referral,11-20%,1180,18,2024-09-10,2024-09-26
10,Flash Sale,11-20%,4610,84,2024-09-15,2024-10-04
4,New User,1-10%,201,0,2025-02-11,2025-02-19
2,Referral,0%,385,3,2024-09-10,2024-09-26
8,Festival,0%,2250,24,2025-03-28,2025-04-14
10,Flash Sale,1-10%,2851,39,2024-09-15,2024-10-04
4,New User,21-30%,712,15,2025-02-11,2025-02-19
1,Clearance,1-10%,1166,13,2025-03-28,2025-04-05
7,Payday,11-20%,4392,92,2025-03-13,2025-03-31
12,Flash Sale,11-20%,2261,39,2025-06-25,2025-07-04
1,Clearance,1-10%,3140,38,2025-03-28,2025-04-05
2,Referral,0%,2752,20,2024-09-10,2024-09-26
6,Category Push,11-20%,3081,71,2025-07-18,2025-08-01
5,Festival,21-30%,4648,111,2024-02-24,2024-03-05
11,Payday,0%,3401,23,2024-08-02,2024-08-16
12,Flash Sale,1-10%,541,7,2025-06-25,2025-07-04
9,Referral,1-10%,1381,19,2024-03-15,2024-03-29
9,Referral,11-20%,3388,74,2024-03-15,2024-03-29
8,Festival,1-10%,4322,40,2025-03-28,2025-04-14
5,Festival,11-20%,3107,38,2024-02-24,2024-03-05
12,Flash Sale,0%,2638,24,2025-06-25,2025-07-04
7,Payday,31-50%,4571,105,2025-03-13,2025-03-31
6,Category Push,11-20%,2923,44,2025-07-18,2025-08-01
12,Flash Sale,0%,110,0,2025-06-25,2025-07-04
4,New User,1-10%,3632,48,2025-02-11,2025-02-19
8,Festival,11-20%,2027,50,2025-03-28,2025-04-14
10,Flash Sale,1-10%,1578,26,2024-09-15,2024-10-04
11,Payday,0%,91,0,2024-08-02,2024-08-16
3,New User,31-50%,2760,63,2025-05-12,2025-05-25
10,Flash Sale,11-20%,3942,66,2024-09-15,2024-10-04
8,Festival,11-20%,57,1,2025-03-28,2025-04-14
10,Flash Sale,11-20%,1202,28,2024-09-15,2024-10-04
12,Flash Sale,11-20%,1896,35,2025-06-25,2025-07-04
4,New User,0%,4313,36,2025-02-11,2025-02-19
4,New User,11-20%,2989,47,2025-02-11,2025-02-19
7,Payday,21-30%,1445,32,2025-03-13,2025-03-31
12,Flash Sale,31-50%,2001,43,2025-06-25,2025-07-04
10,Flash Sale,11-20%,933,17,2024-09-15,2024-10-04
6,Category Push,0%,745,9,2025-07-18,2025-08-01
7,Payday,0%,2538,33,2025-03-13,2025-03-31
12,Flash Sale,21-30%,4739,121,2025-06-25,2025-07-04
9,Referral,1-10%,3011,50,2024-03-15,2024-03-29
4,New User,0%,1523,16,2025-02-11,2025-02-19
5,Festival,21-30%,2612,49,2024-02-24,2024-03-05
9,Referral,11-20%,2544,65,2024-03-15,2024-03-29
5,Festival,1-10%,2286,33,2024-02-24,2024-03-05
12,Flash Sale,11-20%,881,19,2025-06-25,2025-07-04
2,Referral,1-10%,4000,84,2024-09-10,2024-09-26
3,New User,11-20%,2844,57,2025-05-12,2025-05-25
11,Payday,21-30%,1289,29,2024-08-02,2024-08-16
1,Clearance,0%,1589,14,2025-03-28,2025-04-05
11,Payday,21-30%,4204,96,2024-08-02,2024-08-16
12,Flash Sale,21-30%,1488,30,2025-06-25,2025-07-04
11,Payday,11-20%,3928,87,2024-08-02,2024-08-16
7,Payday,21-30%,1829,42,2025-03-13,2025-03-31
10,Flash Sale,21-30%,1390,30,2024-09-15,2024-10-04
4,New User,21-30%,420,6,2025-02-11,2025-02-19
4,New User,0%,889,13,2025-02-11,2025-02-19
9,Referral,11-20%,4807,98,2024-03-15,2024-03-29
4,New User,1-10%,3637,63,2025-02-11,2025-02-19
4,New User,0%,2004,16,2025-02-11,2025-02-19
12,Flash Sale,1-10%,682,2,2025-06-25,2025-07-04
10,Flash Sale,11-20%,2476,45,2024-09-15,2024-10-04
9,Referral,21-30%,757,8,2024-03-15,2024-03-29
11,Payday,1-10%,2737,36,2024-08-02,2024-08-16
11,Payday,0%,1342,13,2024-08-02,2024-08-16
5,Festival,1-10%,725,8,2024-02-24,2024-03-05
7,Payday,11-20%,3133,52,2025-03-13,2025-03-31
7,Payday,11-20%,4545,72,2025-03-13,2025-03-31
9,Referral,1-10%,4158,62,2024-03-15,2024-03-29
7,Payday,1-10%,2055,38,2025-03-13,2025-03-31
4,New User,21-30%,791,15,2025-02-11,2025-02-19
2,Referral,1-10%,4309,64,2024-09-10,2024-09-26
7,Payday,1-10%,3137,49,2025-03-13,2025-03-31
10,Flash Sale,0%,3515,20,2024-09-15,2024-10-04
2,Referral,21-30%,4127,108,2024-09-10,2024-09-26
7,Payday,11-20%,2518,59,2025-03-13,2025-03-31
4,New User,21-30%,3962,72,2025-02-11,2025-02-19
8,Festival,1-10%,4356,64,2025-03-28,2025-04-14
7,Payday,11-20%,1758,23,2025-03-13,2025-03-31
4,New User,1-10%,621,12,2025-02-11,2025-02-19
10,Flash Sale,0%,3402,24,2024-09-15,2024-10-04
4,New User,0%,3814,33,2025-02-11,2025-02-19
10,Flash Sale,11-20%,2525,56,2024-09-15,2024-10-04
9,Referral,11-20%,2718,62,2024-03-15,2024-03-29
6,Category Push,21-30%,2692,69,2025-07-18,2025-08-01
9,Referral,11-20%,3529,60,2024-03-15,2024-03-29
3,New User,11-20%,236,8,2025-05-12,2025-05-25
6,Category Push,11-20%,147,6,2025-07-18,2025-08-01
3,New User,11-20%,2416,54,2025-05-12,2025-05-25
11,Payday,0%,1275,14,2024-08-02,2024-08-16
10,Flash Sale,11-20%,4992,94,2024-09-15,2024-10-04
10,Flash Sale,1-10%,2111,33,2024-09-15,2024-10-04
11,Payday,0%,1491,17,2024-08-02,2024-08-16
3,New User,31-50%,132,3,2025-05-12,2025-05-25
5,Festival,11-20%,3144,68,2024-02-24,2024-03-05
8,Festival,21-30%,1917,44,2025-03-28,2025-04-14
9,Referral,11-20%,109,3,2024-03-15,2024-03-29
8,Festival,21-30%,148,6,2025-03-28,2025-04-14
3,New User,21-30%,1851,44,2025-05-12,2025-05-25
5,Festival,31-50%,1730,37,2024-02-24,2024-03-05
10,Flash Sale,0%,2339,28,2024-09-15,2024-10-04
7,Payday,11-20%,4022,50,2025-03-13,2025-03-31
12,Flash Sale,31-50%,2069,49,2025-06-25,2025-07-04
9,Referral,1-10%,3207,38,2024-03-15,2024-03-29
12,Flash Sale,11-20%,4426,81,2025-06-25,2025-07-04
12,Flash Sale,21-30%,4837,121,2025-06-25,2025-07-04
9,Referral,0%,4392,43,2024-03-15,2024-03-29
7,Payday,31-50%,235,4,2025-03-13,2025-03-31
2,Referral,1-10%,2084,28,2024-09-10,2024-09-26
1,Clearance,0%,663,9,2025-03-28,2025-04-05
9,Referral,11-20%,3020,59,2024-03-15,2024-03-29
2,Referral,1-10%,2213,19,2024-09-10,2024-09-26
10,Flash Sale,1-10%,649,8,2024-09-15,2024-10-04
11,Payday,1-10%,2118,31,2024-08-02,2024-08-16
7,Payday,1-10%,4608,67,2025-03-13,2025-03-31
8,Festival,11-20%,1069,22,2025-03-28,2025-04-14
8,Festival,31-50%,3387,72,2025-03-28,2025-04-14
10,Flash Sale,1-10%,4735,57,2024-09-15,2024-10-04
5,Festival,31-50%,4617,88,2024-02-24,2024-03-05
11,Payday,0%,3891,33,2024-08-02,2024-08-16
3,New User,0%,915,9,2025-05-12,2025-05-25
1,Clearance,1-10%,4012,64,2025-03-28,2025-04-05
10,Flash Sale,21-30%,1261,38,2024-09-15,2024-10-04
10,Flash Sale,0%,3777,33,2024-09-15,2024-10-04
11,Payday,21-30%,1401,35,2024-08-02,2024-08-16
12,Flash Sale,1-10%,1441,19,2025-06-25,2025-07-04
10,Flash Sale,1-10%,4599,67,2024-09-15,2024-10-04
5,Festival,0%,2901,17,2024-02-24,2024-03-05
8,Festival,1-10%,314,8,2025-03-28,2025-04-14
9,Referral,21-30%,1228,24,2024-03-15,2024-03-29
6,Category Push,0%,3858,34,2025-07-18,2025-08-01
4,New User,1-10%,4638,69,2025-02-11,2025-02-19
1,Clearance,11-20%,4714,92,2025-03-28,2025-04-05
2,Referral,21-30%,4854,105,2024-09-10,2024-09-26
9,Referral,11-20%,4601,85,2024-03-15,2024-03-29
3,New User,0%,2371,23,2025-05-12,2025-05-25
3,New User,11-20%,4495,80,2025-05-12,2025-05-25
6,Category Push,21-30%,3725,82,2025-07-18,2025-08-01
8,Festival,11-20%,1554,37,2025-03-28,2025-04-14
10,Flash Sale,1-10%,4278,52,2024-09-15,2024-10-04
3,New User,11-20%,939,21,2025-05-12,2025-05-25
5,Festival,11-20%,3445,92,2024-02-24,2024-03-05
10,Flash Sale,11-20%,3091,37,2024-09-15,2024-10-04
5,Festival,11-20%,2026,31,2024-02-24,2024-03-05
7,Payday,1-10%,2117,21,2025-03-13,2025-03-31
9,Referral,0%,2295,32,2024-03-15,2024-03-29
6,Category Push,0%,1496,12,2025-07-18,2025-08-01
7,Payday,0%,2822,33,2025-03-13,2025-03-31
8,Festival,21-30%,820,26,2025-03-28,2025-04-14
4,New User,11-20%,1195,19,2025-02-11,2025-02-19
12,Flash Sale,21-30%,3513,61,2025-06-25,2025-07-04
5,Festival,1-10%,3045,40,2024-02-24,2024-03-05
5,Festival,21-30%,1543,33,2024-02-24,2024-03-05
4,New User,1-10%,2933,31,2025-02-11,2025-02-19
11,Payday,0%,1449,11,2024-08-02,2024-08-16
10,Flash Sale,1-10%,673,9,2024-09-15,2024-10-04
10,Flash Sale,1-10%,4111,57,2024-09-15,2024-10-04
3,New User,21-30%,218,3,2025-05-12,2025-05-25
8,Festival,11-20%,3614,65,2025-03-28,2025-04-14
10,Flash Sale,11-20%,4358,83,2024-09-15,2024-10-04
2,Referral,0%,3627,27,2024-09-10,2024-09-26
5,Festival,11-20%,136,3,2024-02-24,2024-03-05
1,Clearance,0%,464,5,2025-03-28,2025-04-05
8,Festival,1-10%,4225,88,2025-03-28,2025-04-14
11,Payday,0%,4372,42,2024-08-02,2024-08-16
10,Flash Sale,31-50%,3285,99,2024-09-15,2024-10-04
8,Festival,0%,787,7,2025-03-28,2025-04-14
3,New User,11-20%,1638,31,2025-05-12,2025-05-25
2,Referral,21-30%,1135,27,2024-09-10,2024-09-26
1,Clearance,0%,3600,42,2025-03-28,2025-04-05
6,Category Push,1-10%,1229,18,2025-07-18,2025-08-01
7,Payday,0%,3750,30,2025-03-13,2025-03-31
12,Flash Sale,1-10%,1250,15,2025-06-25,2025-07-04
1,Clearance,1-10%,1465,22,2025-03-28,2025-04-05
3,New User,11-20%,1656,30,2025-05-12,2025-05-25
6,Category Push,0%,4919,43,2025-07-18,2025-08-01
12,Flash Sale,11-20%,2140,42,2025-06-25,2025-07-04
4,New User,31-50%,1308,32,2025-02-11,2025-02-19
6,Category Push,0%,4533,41,2025-07-18,2025-08-01
11,Payday,11-20%,1658,46,2024-08-02,2024-08-16
8,Festival,0%,1546,22,2025-03-28,2025-04-14
5,Festival,0%,4864,57,2024-02-24,2024-03-05
11,Payday,1-10%,1171,15,2024-08-02,2024-08-16
6,Category Push,11-20%,719,7,2025-07-18,2025-08-01
12,Flash Sale,21-30%,290,5,2025-06-25,2025-07-04
2,Referral,31-50%,3376,76,2024-09-10,2024-09-26
9,Referral,11-20%,1933,34,2024-03-15,2024-03-29
7,Payday,1-10%,238,1,2025-03-13,2025-03-31
3,New User,11-20%,905,15,2025-05-12,2025-05-25
10,Flash Sale,31-50%,1842,36,2024-09-15,2024-10-04
2,Referral,1-10%,2652,40,2024-09-10,2024-09-26
10,Flash Sale,0%,1597,9,2024-09-15,2024-10-04
11,Payday,0%,1501,11,2024-08-02,2024-08-16
2,Referral,1-10%,3322,45,2024-09-10,2024-09-26
5,Festival,11-20%,2408,39,2024-02-24,2024-03-05
10,Flash Sale,1-10%,4881,58,2024-09-15,2024-10-04
5,Festival,0%,2798,18,2024-02-24,2024-03-05
1,Clearance,1-10%,1864,28,2025-03-28,2025-04-05
2,Referral,11-20%,2188,49,2024-09-10,2024-09-26
7,Payday,1-10%,1038,21,2025-03-13,2025-03-31
5,Festival,11-20%,2142,45,2024-02-24,2024-03-05
2,Referral,11-20%,3055,55,2024-09-10,2024-09-26
2,Referral,1-10%,3098,35,2024-09-10,2024-09-26
4,New User,11-20%,257,5,2025-02-11,2025-02-19
4,New User,31-50%,1729,30,2025-02-11,2025-02-19
5,Festival,1-10%,320,1,2024-02-24,2024-03-05
12,Flash Sale,11-20%,3732,77,2025-06-25,2025-07-04
12,Flash Sale,11-20%,3660,76,2025-06-25,2025-07-04
3,New User,1-10%,1098,22,2025-05-12,2025-05-25
2,Referral,11-20%,2357,50,2024-09-10,2024-09-26
7,Payday,11-20%,555,13,2025-03-13,2025-03-31
2,Referral,1-10%,2633,30,2024-09-10,2024-09-26
9,Referral,11-20%,2082,45,2024-03-15,2024-03-29
6,Category Push,21-30%,828,10,2025-07-18,2025-08-01
5,Festival,21-30%,306,7,2024-02-24,2024-03-05
6,Category Push,0%,3393,21,2025-07-18,2025-08-01
11,Payday,0%,2211,21,2024-08-02,2024-08-16
5,Festival,21-30%,776,21,2024-02-24,2024-03-05
4,New User,0%,3090,40,2025-02-11,2025-02-19
9,Referral,21-30%,3532,58,2024-03-15,2024-03-29
11,Payday,0%,595,3,2024-08-02,2024-08-16
2,Referral,21-30%,4171,86,2024-09-10,2024-09-26
3,New User,0%,3458,20,2025-05-12,2025-05-25
9,Referral,0%,2097,20,2024-03-15,2024-03-29
8,Festival,1-10%,1090,15,2025-03-28,2025-04-14
2,Referral,21-30%,2983,68,2024-09-10,2024-09-26
1,Clearance,1-10%,4906,78,2025-03-28,2025-04-05
11,Payday,1-10%,1188,14,2024-08-02,2024-08-16
10,Flash Sale,1-10%,206,2,2024-09-15,2024-10-04
12,Flash Sale,0%,1836,23,2025-06-25,2025-07-04
3,New User,31-50%,963,29,2025-05-12,2025-05-25
3,New User,0%,384,2,2025-05-12,2025-05-25
5,Festival,21-30%,2248,52,2024-02-24,2024-03-05
7,Payday,11-20%,1410,33,2025-03-13,2025-03-31
11,Payday,21-30%,3366,62,2024-08-02,2024-08-16
4,New User,31-50%,4824,132,2025-02-11,2025-02-19
8,Festival,1-10%,1906,28,2025-03-28,2025-04-14
4,New User,21-30%,3616,109,2025-02-11,2025-02-19
10,Flash Sale,11-20%,195,4,2024-09-15,2024-10-04
1,Clearance,11-20%,2626,68,2025-03-28,2025-04-05
9,Referral,0%,4331,33,2024-03-15,2024-03-29
12,Flash Sale,11-20%,2488,57,2025-06-25,2025-07-04
12,Flash Sale,0%,383,2,2025-06-25,2025-07-04
7,Payday,0%,408,4,2025-03-13,2025-03-31
2,Referral,0%,3231,30,2024-09-10,2024-09-26
12,Flash Sale,0%,1347,10,2025-06-25,2025-07-04
6,Category Push,21-30%,223,3,2025-07-18,2025-08-01
6,Category Push,21-30%,1465,34,2025-07-18,2025-08-01
4,New User,11-20%,4047,73,2025-02-11,2025-02-19
8,Festival,21-30%,1924,39,2025-03-28,2025-04-14
7,Payday,0%,4946,56,2025-03-13,2025-03-31
11,Payday,1-10%,2629,49,2024-08-02,2024-08-16
11,Payday,0%,110,1,2024-08-02,2024-08-16
5,Festival,11-20%,990,19,2024-02-24,2024-03-05
6,Category Push,11-20%,3185,67,2025-07-18,2025-08-01
10,Flash Sale,0%,3979,33,2024-09-15,2024-10-04
12,Flash Sale,21-30%,597,3,2025-06-25,2025-07-04
3,New User,1-10%,3846,56,2025-05-12,2025-05-25
12,Flash Sale,0%,630,4,2025-06-25,2025-07-04
2,Referral,1-10%,1586,18,2024-09-10,2024-09-26
4,New User,31-50%,2534,64,2025-02-11,2025-02-19
2,Referral,1-10%,4044,55,2024-09-10,2024-09-26
12,Flash Sale,21-30%,1611,43,2025-06-25,2025-07-04
9,Referral,21-30%,853,23,2024-03-15,2024-03-29
8,Festival,0%,4261,51,2025-03-28,2025-04-14
8,Festival,1-10%,4084,38,2025-03-28,2025-04-14
1,Clearance,0%,4371,38,2025-03-28,2025-04-05
8,Festival,11-20%,1140,13,2025-03-28,2025-04-14
6,Category Push,0%,1227,21,2025-07-18,2025-08-01
6,Category Push,31-50%,4605,125,2025-07-18,2025-08-01
2,Referral,1-10%,1354,20,2024-09-10,2024-09-26
6,Category Push,1-10%,4708,63,2025-07-18,2025-08-01
4,New User,11-20%,4248,81,2025-02-11,2025-02-19
6,Category Push,0%,2972,35,2025-07-18,2025-08-01
8,Festival,21-30%,650,31,2025-03-28,2025-04-14
10,Flash Sale,1-10%,4202,54,2024-09-15,2024-10-04
11,Payday,1-10%,1484,21,2024-08-02,2024-08-16
5,Festival,0%,393,2,2024-02-24,2024-03-05
5,Festival,21-30%,3542,66,2024-02-24,2024-03-05
2,Referral,0%,2163,24,2024-09-10,2024-09-26
9,Referral,11-20%,3715,69,2024-03-15,2024-03-29
7,Payday,0%,2097,20,2025-03-13,2025-03-31
8,Festival,1-10%,1132,7,2025-03-28,2025-04-14
7,Payday,1-10%,3789,57,2025-03-13,2025-03-31
4,New User,0%,4603,59,2025-02-11,2025-02-19
11,Payday,31-50%,4734,104,2024-08-02,2024-08-16
10,Flash Sale,1-10%,1324,5,2024-09-15,2024-10-04
4,New User,1-10%,300,1,2025-02-11,2025-02-19
10,Flash Sale,11-20%,752,14,2024-09-15,2024-10-04
9,Referral,1-10%,3212,49,2024-03-15,2024-03-29
4,New User,1-10%,2029,27,2025-02-11,2025-02-19
4,New User,11-20%,3223,51,2025-02-11,2025-02-19
6,Category Push,0%,2806,32,2025-07-18,2025-08-01
1,Clearance,0%,88,2,2025-03-28,2025-04-05
12,Flash Sale,1-10%,2333,32,2025-06-25,2025-07-04
4,New User,0%,2727,31,2025-02-11,2025-02-19
2,Referral,1-10%,1446,26,2024-09-10,2024-09-26
4,New User,1-10%,4706,71,2025-02-11,2025-02-19
3,New User,1-10%,1437,15,2025-05-12,2025-05-25
2,Referral,1-10%,219,2,2024-09-10,2024-09-26
3,New User,21-30%,527,12,2025-05-12,2025-05-25
11,Payday,11-20%,1101,30,2024-08-02,2024-08-16
7,Payday,0%,2964,21,2025-03-13,2025-03-31
4,New User,31-50%,882,17,2025-02-11,2025-02-19
8,Festival,31-50%,1954,56,2025-03-28,2025-04-14
6,Category Push,0%,4965,37,2025-07-18,2025-08-01
2,Referral,0%,4700,47,2024-09-10,2024-09-26
6,Category Push,21-30%,1569,41,2025-07-18,2025-08-01
12,Flash Sale,11-20%,2018,38,2025-06-25,2025-07-04
2,Referral,11-20%,2494,41,2024-09-10,2024-09-26
1,Clearance,1-10%,2850,34,2025-03-28,2025-04-05
4,New User,31-50%,4685,131,2025-02-11,2025-02-19
12,Flash Sale,21-30%,2275,39,2025-06-25,2025-07-04
2,Referral,0%,2065,10,2024-09-10,2024-09-26
12,Flash Sale,11-20%,1111,30,2025-06-25,2025-07-04
7,Payday,1-10%,3096,41,2025-03-13,2025-03-31
3,New User,11-20%,4130,64,2025-05-12,2025-05-25
3,New User,1-10%,1765,23,2025-05-12,2025-05-25
7,Payday,1-10%,2905,39,2025-03-13,2025-03-31
9,Referral,31-50%,1634,37,2024-03-15,2024-03-29
1,Clearance,11-20%,1675,25,2025-03-28,2025-04-05
1,Clearance,11-20%,4176,65,2025-03-28,2025-04-05
12,Flash Sale,11-20%,1670,28,2025-06-25,2025-07-04
9,Referral,1-10%,2009,20,2024-03-15,2024-03-29
4,New User,0%,1886,12,2025-02-11,2025-02-19
1,Clearance,21-30%,4950,107,2025-03-28,2025-04-05
12,Flash Sale,11-20%,2747,69,2025-06-25,2025-07-04
4,New User,1-10%,2842,31,2025-02-11,2025-02-19
2,Referral,0%,3414,23,2024-09-10,2024-09-26
9,Referral,0%,2201,13,2024-03-15,2024-03-29
4,New User,1-10%,2815,33,2025-02-11,2025-02-19
5,Festival,0%,1629,12,2024-02-24,2024-03-05
8,Festival,1-10%,1276,15,2025-03-28,2025-04-14
4,New User,31-50%,198,6,2025-02-11,2025-02-19
2,Referral,31-50%,3923,110,2024-09-10,2024-09-26
8,Festival,11-20%,1768,38,2025-03-28,2025-04-14
10,Flash Sale,1-10%,386,5,2024-09-15,2024-10-04
7,Payday,31-50%,3362,78,2025-03-13,2025-03-31
10,Flash Sale,11-20%,3377,61,2024-09-15,2024-10-04
7,Payday,31-50%,1174,33,2025-03-13,2025-03-31
5,Festival,21-30%,628,13,2024-02-24,2024-03-05
6,Category Push,21-30%,4199,106,2025-07-18,2025-08-01
1,Clearance,0%,3432,33,2025-03-28,2025-04-05
10,Flash Sale,31-50%,1430,37,2024-09-15,2024-10-04
7,Payday,0%,3186,19,2025-03-13,2025-03-31
6,Category Push,31-50%,1130,22,2025-07-18,2025-08-01
10,Flash Sale,1-10%,1637,13,2024-09-15,2024-10-04
1,Clearance,11-20%,1712,33,2025-03-28,2025-04-05
5,Festival,1-10%,4543,57,2024-02-24,2024-03-05
1,Clearance,1-10%,4576,94,2025-03-28,2025-04-05
5,Festival,0%,4853,45,2024-02-24,2024-03-05
3,New User,0%,1575,14,2025-05-12,2025-05-25
5,Festival,11-20%,1116,20,2024-02-24,2024-03-05
3,New User,11-20%,3812,61,2025-05-12,2025-05-25
11,Payday,1-10%,3946,45,2024-08-02,2024-08-16
6,Category Push,11-20%,1031,18,2025-07-18,2025-08-01
7,Payday,1-10%,2325,37,2025-03-13,2025-03-31
7,Payday,11-20%,1686,32,2025-03-13,2025-03-31
4,New User,11-20%,454,7,2025-02-11,2025-02-19
12,Flash Sale,1-10%,3535,49,2025-06-25,2025-07-04
6,Category Push,21-30%,3119,70,2025-07-18,2025-08-01
6,Category Push,11-20%,567,13,2025-07-18,2025-08-01
10,Flash Sale,21-30%,3583,80,2024-09-15,2024-10-04
8,Festival,0%,3914,48,2025-03-28,2025-04-14
10,Flash Sale,21-30%,1963,60,2024-09-15,2024-10-04
2,Referral,0%,1026,12,2024-09-10,2024-09-26
1,Clearance,1-10%,742,7,2025-03-28,2025-04-05
1,Clearance,11-20%,290,5,2025-03-28,2025-04-05
9,Referral,0%,3936,36,2024-03-15,2024-03-29
11,Payday,1-10%,1548,16,2024-08-02,2024-08-16
5,Festival,21-30%,984,34,2024-02-24,2024-03-05
9,Referral,0%,357,3,2024-03-15,2024-03-29
2,Referral,1-10%,2007,25,2024-09-10,2024-09-26
